cod_producto;descripcion_raiz;desc_ext;concentracion;id_forma;id_labo;habilitaciones
220190070;LIFT THERAPY;SCULP SHOC;;47;595;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
220190062;LIFT THERAPY;SBUL.NIGHT;;26;595;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
220190165;LIFT THERAPY;LIFT EXCEL;;5;595;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
220190162;LIFT THERAPY;TENSOR;;26;595;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
220190265;LIFT THERAPY;MODEL MASK;;5;595;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
220190465;LIFT THERAPY;FORC.DAY20;;5;595;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
220190565;LIFT THERAPY;SOLUTIO;;5;595;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
220190665;LIFT THERAPY;OJOS;;5;595;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
235500065;LIFTACTIV B3;A-MA.NOCHE;;5;248;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
235500062;LIFTACTIV B3;SERUM;;26;248;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
203470065;LIFTACTIV COLLAGE;SPEC.DIA;;5;248;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA
203470062;LIFTACTIV COLLAGE;SER.SPEC16;;26;248;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
203470165;LIFTACTIV COLLAGE;CONT.OJOS;;5;248;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
155150065;LIFTACTIV DER SOU;DIA;;5;248;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA
155150165;LIFTACTIV DER SOU;NOCHE;;5;248;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA
72930062;LIFTACTIV FR.SHOT;A-OXIDANTE;;26;248;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA
198080065;LIFTACTIV HA FILL;;1.5%;5;248;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA
235850065;LIFTACTIV PIG.SPE;B3.C/OJO50;;5;248;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA
155170065;LIFTACTIV PRO;SERUM;;5;248;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA
155180065;LIFTACTIV RETI.HA;DIA;;5;248;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA
155180165;LIFTACTIV RETI.HA;NOCHE;;5;248;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA
155180265;LIFTACTIV RETI.HA;OJOS;;5;248;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA
171420067;LIFTACTIV RETINOL;;0.1;20;248;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA
171420165;LIFTACTIV RETINOL;SERUM;;5;248;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA
171420167;LIFTACTIV RETINOL;SUPREM10;;20;248;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA
203490062;LIFTACTIV SKINCUR;VIT.C15 SE;;26;248;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA
203480062;LIFTACTIV SPECIAL;RETINOLSER;;26;248;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA
220020057;LIFTER ESSENCE;DMAE;;44;634;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
240050030;LIGEREZZA;;150MG;14;27;GUATEMALA-COSTA_RICA-PANAMA-HONDURAS
240050130;LIGEREZZA;;300MG;14;27;GUATEMALA-COSTA_RICA-PANAMA-HONDURAS
167360067;LIGHT EYES;SPF 30;;20;466;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS
167360165;LIGHT EYES;HIDROGEL;;5;466;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS
213160065;LIGHT EYES ISR;SPF 30;;5;467;R.DOMINICANA
213160165;LIGHT EYES ISR;HIDROGEL;;5;467;R.DOMINICANA
60620052;LIKACIN;;500MG;3;1012;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
60620067;LIKACIN;;;20;1012;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
169450016;LIMACOL;;10MG;1;318;R.DOMINICANA
169450116;LIMACOL;;20MG;1;318;R.DOMINICANA
169450216;LIMACOL;;40MG;1;318;R.DOMINICANA
16270012;LIMBITROL;;;9;332;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
199780019;LIMOPIRINA;SOBRES;500/500MG;7;211;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
192290065;LIMPIAGEL;DESINF.ULT;0.61;5;2;R.DOMINICANA
138260019;LIMTOX;;;7;30;GUATEMALA-EL SALVADOR-NICARAGUA-HONDURAS
238570013;LINADALT;;5MG;2;203;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
215080013;LINADUS IC;;5MG;2;222;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
233320019;LINAFRUIT;;;7;1013;COSTA_RICA
235780016;LINAGLIPTINA LNI;;5MG;1;44;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
189750011;LINAPREG;;75MG;12;852;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
189750111;LINAPREG;;150MG;12;852;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
211750016;LINATAB;;5MG;1;82;R.DOMINICANA
213500016;LINATAB M;;2.5MG/850MG;1;82;R.DOMINICANA
233650016;LINAVIC;;75MG;1;623;R.DOMINICANA
233650116;LINAVIC;;150MG;1;623;R.DOMINICANA
26110012;LINCIL;;;9;256;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
92530053;LINCO-SI;;300MG;15;381;R.DOMINICANA
92530153;LINCO-SI;;600MG;15;381;R.DOMINICANA
2390052;LINCOCIN;;600MG;3;70;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
2390011;LINCOCIN;;500MG;12;70;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
2390152;LINCOCIN;;300MG;3;70;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
220570016;LINCOCURE;;15MG;1;8;R.DOMINICANA
112830052;LINCOMICINA GEF;;600MG;3;53;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
7290052;LINCOMICINA LNI;;;3;44;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
7290016;LINCOMICINA LNI;;500MG;1;44;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
7290152;LINCOMICINA LNI;;600MG;3;44;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
7290252;LINCOMICINA LNI;;300MG;3;44;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
15330052;LINCOMICINA MK;;600MG;3;54;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
15330152;LINCOMICINA MK;;300MG;3;54;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
65570052;LINCOMICINA NRM;;;3;125;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
65570152;LINCOMICINA NRM;;300MG;3;125;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
65570252;LINCOMICINA NRM;;600MG;3;125;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
167220052;LINCOMICINA ST5;;300MG;3;381;R.DOMINICANA
167220152;LINCOMICINA ST5;;600MG;3;381;R.DOMINICANA
149110052;LINCOMILAND;;300MG;3;447;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
54530065;LINDANO LNI;;;5;44;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
54530062;LINDANO LNI;;;26;44;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
54530042;LINDANO LNI;;;43;44;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
45900068;LINDISC 50;;;63;104;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
179060016;LINETERO;;600MG;1;24;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
92030016;LINEZOLID LNI;;600MG;1;44;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
92030051;LINEZOLID LNI;;2MG/ML;29;44;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
19720011;LINIBYN;;15MG;12;75;GUATEMALA
19720111;LINIBYN;;30MG;12;75;GUATEMALA
171830012;LINOPRES;;20MG;9;442;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
199690013;LINOPRES AMLO;;20MG/5MG;2;442;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
52850012;LINOPRES-D;;20MG/12.5MG;9;442;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-HONDURAS-R.DOMINICANA
119600011;LINOSEM;;;12;75;GUATEMALA
87510016;LINOSUN;;;1;34;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
184540012;LINOVO;;2.5MG;9;672;R.DOMINICANA
184540112;LINOVO;;5MG;9;672;R.DOMINICANA
184540212;LINOVO;;10MG;9;672;R.DOMINICANA
184550012;LINOVO D;;2.5/6.25MG;9;672;R.DOMINICANA
184550112;LINOVO D;;5MG/6.25MG;9;672;R.DOMINICANA
184550212;LINOVO D;;10/6.25MG;9;672;R.DOMINICANA
117830016;LINPREL;;75MG;1;528;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
117830116;LINPREL;;150MG;1;528;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
222910012;LINPREL MULTIDOSI;;75MG;9;528;R.DOMINICANA
190190012;LINUS;;0.5MG;9;676;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
100800011;LIOLACTIL;;;12;155;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
100800019;LIOLACTIL;;1.5GR;7;155;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
11830016;LIONDOX;;200MG;1;26;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
7300044;LIONDOX PLUS;;;35;26;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
7300012;LIONDOX PLUS;;;9;26;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
13620067;LIOTON;;1000UI;20;213;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
144060012;LIPARON MLB;;10MG;9;26;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS
144060112;LIPARON MLB;;20MG;9;26;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS
144060212;LIPARON MLB;;40MG;9;26;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS
115890012;LIPARON PLB;;10MG;9;337;R.DOMINICANA
115890112;LIPARON PLB;;20MG;9;337;R.DOMINICANA
115890212;LIPARON PLB;;40MG;9;337;R.DOMINICANA
225510011;LIPARON PLUS;;20MG/10MG;12;337;R.DOMINICANA
180150016;LIPCOR;;40MG;1;180;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
180150116;LIPCOR;;10MG;1;180;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
180150216;LIPCOR;;20MG;1;180;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
180160016;LIPCOR A;;5MG/10MG;1;180;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
180160116;LIPCOR A;;5/20MG;1;180;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
180160216;LIPCOR A;;5/40MG;1;180;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
160060012;LIPEX;;10MG;9;11;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
160060112;LIPEX;;20MG;9;11;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
221730020;LIPICARE;;160MG;38;113;GUATEMALA
60520016;LIPICOL;;10MG;1;10;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
60520116;LIPICOL;;20MG;1;10;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
135090016;LIPICOL PLUS;;10/20MG;1;10;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
136510016;LIPIDEM;;20MG;1;210;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
12300111;LIPIDIL;;200MG;12;1014;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
163540011;LIPIDOF;;200MG;12;14;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
241230013;LIPIDPRO;;20MG/10MG;2;293;GUATEMALA-EL SALVADOR-NICARAGUA-HONDURAS
157520065;LIPIEL SYNDET;;;5;1015;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
236000020;LIPIFIBRATO;;160MG;38;245;R.DOMINICANA
217830016;LIPIGET;;20MG;1;1016;R.DOMINICANA
217830116;LIPIGET;;40MG;1;1016;R.DOMINICANA
144140016;LIPIGRAN;;20MG;1;8;R.DOMINICANA
144140116;LIPIGRAN;;40MG;1;8;R.DOMINICANA
70110040;LIPIKAR;BATH OIL;;32;188;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
70110070;LIPIKAR;LAIT;;47;188;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
70110067;LIPIKAR;FLUID.HID;;20;188;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
70110066;LIPIKAR;SURGRASS;;39;188;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
70110140;LIPIKAR;BODY;;32;188;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
70110167;LIPIKAR;LAVANT;;20;188;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
70110165;LIPIKAR;STICK AP+;;5;188;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
70110240;LIPIKAR;LOCION;;32;188;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
70110265;LIPIKAR;BAUME AP;;5;188;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
70110267;LIPIKAR;SYNDET AP;;20;188;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
232510011;LIPIRED;;160MG;12;396;PANAMA-HONDURAS
76000016;LIPIROS;;20MG;1;396;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
76000116;LIPIROS;;10MG;1;396;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
7310016;LIPITOR;;10MG;1;349;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
7310116;LIPITOR;;20MG;1;349;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
7310316;LIPITOR;;40MG;1;349;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
7310416;LIPITOR;;80MG;1;349;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
100260016;LIPIZIM;;20MG;1;27;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
238250016;LIPO FLAVONOID;PLUS;;1;1017;EL SALVADOR
53850031;LIPO FLUOR;INF;;10;1018;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
53850131;LIPO FLUOR;;;10;1018;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
45880011;LIPO-HEPAT;;;12;10;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
30320011;LIPO-MERZ;;300MG;12;199;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
30320111;LIPO-MERZ;RTD;500MG;12;199;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
174270016;LIPOCLIN;;100MG;1;37;R.DOMINICANA
34520012;LIPOCOL;;;9;113;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
219680011;LIPOCOL ENZIMATIC;;;12;113;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
214640011;LIPOCOMB;;10MG/10MG;12;474;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
214640111;LIPOCOMB;;20MG/10MG;12;474;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
236010011;LIPOCROM;;;12;494;COSTA_RICA
13520011;LIPOCTAN;;300MG;12;109;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
161130016;LIPODEX;;100MG;1;276;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
127370016;LIPOFAR;;10MG;1;151;R.DOMINICANA
127370116;LIPOFAR;;20MG;1;151;R.DOMINICANA
127370216;LIPOFAR;;40MG;1;151;R.DOMINICANA
127380016;LIPOFAR-S;;10MG/10MG;1;151;R.DOMINICANA
127380116;LIPOFAR-S;;10/20MG;1;151;R.DOMINICANA
127380216;LIPOFAR-S;;10MG/40MG;1;151;R.DOMINICANA
176300016;LIPOFEL;;20MG;1;110;R.DOMINICANA
176300116;LIPOFEL;;40MG;1;110;R.DOMINICANA
220270013;LIPOFIB;;100MG;2;56;R.DOMINICANA
104610051;LIPOFUNDIN;;;29;20;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
33500014;LIPOGRASIL;;;55;606;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
194520016;LIPOLESS;;20MG;1;27;COSTA_RICA
121400016;LIPOLEX ENZIMATIC;;;1;568;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
135630086;LIPOMEGA;;20MG/840MG;31;10;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
181240011;LIPOMEN;;;12;437;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
169330016;LIPONOR;;10MG;1;116;R.DOMINICANA
169330116;LIPONOR;;20MG;1;116;R.DOMINICANA
169330216;LIPONOR;;40MG;1;116;R.DOMINICANA
102470012;LIPORAVEN;;20MG;9;52;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
102470112;LIPORAVEN;;40MG;9;52;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
151780013;LIPOREDIA;;20MG;2;463;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
212490013;LIPORZET;;20MG;2;215;GUATEMALA
110790012;LIPOSAN;;20MG;9;442;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
110790112;LIPOSAN;;40MG;9;442;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
110790212;LIPOSAN;;80MG;9;442;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
198100012;LIPOSAN PLUS;;20MG/10MG;9;442;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
198100112;LIPOSAN PLUS;;40MG/10MG;9;442;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
179830012;LIPOSINOL;;10/20MG;9;203;GUATEMALA-EL SALVADOR-NICARAGUA-HONDURAS
179830112;LIPOSINOL;;10MG/40MG;9;203;GUATEMALA-EL SALVADOR-NICARAGUA-HONDURAS
33510016;LIPOSTEROL;;300MG;1;109;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
33520051;LIPOSYN;;;29;469;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
202980013;LIPOTIC;;600MG;2;10;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
45890011;LIPOTRON;;;12;161;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
45890031;LIPOTRON;;;10;161;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
45890111;LIPOTRON;FUERTE;;12;161;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
101330012;LIPOVITASI-OR;;;9;384;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
92400012;LIPOX;;;9;139;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-R.DOMINICANA
92400112;LIPOX;;20MG;9;139;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-R.DOMINICANA
92400212;LIPOX;;10MG;9;139;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-R.DOMINICANA
92400312;LIPOX;;40MG;9;139;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-R.DOMINICANA
14930016;LIPOZIL;;300MG;1;77;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
14930116;LIPOZIL;;600MG;1;77;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
14930216;LIPOZIL;;900MG;1;77;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
52200012;LIPOZIL LAM;;250MG;9;56;R.DOMINICANA
163530012;LIPRIL;;10MG;9;97;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
128900034;LIPTOMIEL;;;6;1019;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
22260039;LIQUIFER;;;11;469;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
218680030;LIQUOFLEX;;75MG;14;486;R.DOMINICANA
98840012;LIREX;;2.5MG;9;34;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
92410011;LISA SERPENS;;160MG;12;6;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
16280016;LISA T FORTE;;;1;514;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
199190067;LISABILA;;20%/5%;20;142;COSTA_RICA
